filename,data_type,category,attack_name,attack_target,doc_count,start,end,start_timestamp,end_timestamp
attack_recon_host-disc-udp-ping_whole-network,attack,recon,host-disc-udp-ping,plug-all-rpb,2041,2025-01-15T13:23:04.350Z,2025-01-15T13:24:04.350Z,1736947384350.0,1736947444350.0
attack_recon_host-disc-udp-ping_whole-network,attack,recon,host-disc-udp-ping,plug-mqtt,25,2025-01-15T13:23:06.550Z,2025-01-15T13:24:02.372Z,1736947386550.0,1736947442372.0
attack_recon_host-disc-udp-ping_whole-network,attack,recon,host-disc-udp-ping,plug-rfid,25,2025-01-15T13:23:08.659Z,2025-01-15T13:24:03.167Z,1736947388659.0,1736947443167.0
attack_recon_host-disc-udp-ping_whole-network,attack,recon,host-disc-udp-ping,plug-edge1,26,2025-01-15T13:23:04.635Z,2025-01-15T13:24:03.802Z,1736947384635.0,1736947443802.0
attack_recon_host-disc-udp-ping_whole-network,attack,recon,host-disc-udp-ping,plug-motion,25,2025-01-15T13:23:07.909Z,2025-01-15T13:24:02.239Z,1736947387909.0,1736947442239.0
attack_recon_host-disc-udp-ping_whole-network,attack,recon,host-disc-udp-ping,plug-flame,26,2025-01-15T13:23:08.574Z,2025-01-15T13:24:00.802Z,1736947388574.0,1736947440802.0
attack_recon_host-disc-udp-ping_whole-network,attack,recon,host-disc-udp-ping,plug-proximity,26,2025-01-15T13:23:06.921Z,2025-01-15T13:24:01.667Z,1736947386921.0,1736947441667.0
attack_recon_host-disc-udp-ping_whole-network,attack,recon,host-disc-udp-ping,plug-vibration,26,2025-01-15T13:23:07.675Z,2025-01-15T13:24:00.452Z,1736947387675.0,1736947440452.0
attack_recon_host-disc-udp-ping_whole-network,attack,recon,host-disc-udp-ping,plug-cameras-yi,2041,2025-01-15T13:23:05.543Z,2025-01-15T13:24:03.715Z,1736947385543.0,1736947443715.0
attack_recon_host-disc-udp-ping_whole-network,attack,recon,host-disc-udp-ping,plug-cameras-geeni,2060,2025-01-15T13:23:06.278Z,2025-01-15T13:24:04.317Z,1736947386278.0,1736947444317.0
attack_recon_host-disc-udp-ping_whole-network,attack,recon,host-disc-udp-ping,plug-cameras-dekco-blurams,2040,2025-01-15T13:23:05.354Z,2025-01-15T13:24:04.320Z,1736947385354.0,1736947444320.0
attack_recon_host-disc-udp-ping_whole-network,attack,recon,host-disc-udp-ping,plug-all-sensors,26,2025-01-15T13:23:08.286Z,2025-01-15T13:24:00.449Z,1736947388286.0,1736947440449.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,router,3484,2025-01-15T13:20:05.109Z,2025-01-15T13:21:06.678Z,1736947205109.0,1736947266678.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,mqtt-broker,4149,2025-01-15T13:20:04.899Z,2025-01-15T13:21:06.576Z,1736947204899.0,1736947266576.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,edge1,2017,2025-01-15T13:20:08.146Z,2025-01-15T13:21:05.796Z,1736947208146.0,1736947265796.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,switch,2017,2025-01-15T13:20:11.388Z,2025-01-15T13:20:57.634Z,1736947211388.0,1736947257634.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,ap,2023,2025-01-15T13:20:08.167Z,2025-01-15T13:21:06.206Z,1736947208167.0,1736947266206.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,weather-sensor,2337,2025-01-15T13:20:05.033Z,2025-01-15T13:21:06.471Z,1736947205033.0,1736947266471.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,water-sensor,2169,2025-01-15T13:20:05.330Z,2025-01-15T13:21:06.546Z,1736947205330.0,1736947266546.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,soil-sensor,2279,2025-01-15T13:20:05.169Z,2025-01-15T13:21:06.370Z,1736947205169.0,1736947266370.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,steam-sensor,2182,2025-01-15T13:20:05.259Z,2025-01-15T13:21:06.471Z,1736947205259.0,1736947266471.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,gas-sensor,2287,2025-01-15T13:20:05.450Z,2025-01-15T13:21:06.136Z,1736947205450.0,1736947266136.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,sound-sensor,2295,2025-01-15T13:20:04.899Z,2025-01-15T13:21:06.041Z,1736947204899.0,1736947266041.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,vibration-sensor,2068,2025-01-15T13:20:05.078Z,2025-01-15T13:21:05.628Z,1736947205078.0,1736947265628.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,ultrasonic-sensor,2169,2025-01-15T13:20:05.232Z,2025-01-15T13:21:06.576Z,1736947205232.0,1736947266576.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,light-sensor,2301,2025-01-15T13:20:05.493Z,2025-01-15T13:21:05.757Z,1736947205493.0,1736947265757.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,accelerometer-sensor,2243,2025-01-15T13:20:05.169Z,2025-01-15T13:21:06.519Z,1736947205169.0,1736947266519.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,proximity-collision-sensor,2086,2025-01-15T13:20:05.736Z,2025-01-15T13:21:06.178Z,1736947205736.0,1736947266178.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,motion-sensor,2059,2025-01-15T13:20:05.588Z,2025-01-15T13:21:06.038Z,1736947205588.0,1736947266038.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,rfid-sensor,2073,2025-01-15T13:20:07.785Z,2025-01-15T13:21:05.545Z,1736947207785.0,1736947265545.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,flame-sensor,2074,2025-01-15T13:20:07.851Z,2025-01-15T13:21:06.237Z,1736947207851.0,1736947266237.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,yi-camera,2034,2025-01-15T13:20:07.889Z,2025-01-15T13:21:05.180Z,1736947207889.0,1736947265180.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,blurams-camera,2114,2025-01-15T13:20:07.354Z,2025-01-15T13:21:06.238Z,1736947207354.0,1736947266238.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,dekco-camera,2022,2025-01-15T13:20:07.888Z,2025-01-15T13:21:05.436Z,1736947207888.0,1736947265436.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,myq-camera,2027,2025-01-15T13:20:07.893Z,2025-01-15T13:21:06.464Z,1736947207893.0,1736947266464.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,geeni-camera,2044,2025-01-15T13:20:07.793Z,2025-01-15T13:21:05.742Z,1736947207793.0,1736947265742.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,wisenet-camera,2096,2025-01-15T13:20:05.258Z,2025-01-15T13:21:06.665Z,1736947205258.0,1736947266665.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,plug-all-cameras,33,2025-01-15T13:20:04.999Z,2025-01-15T13:21:05.992Z,1736947204999.0,1736947265992.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,plug-all-rpb,33,2025-01-15T13:20:08.079Z,2025-01-15T13:21:05.144Z,1736947208079.0,1736947265144.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,plug-mqtt,28,2025-01-15T13:20:09.655Z,2025-01-15T13:21:06.140Z,1736947209655.0,1736947266140.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,plug-rfid,28,2025-01-15T13:20:07.829Z,2025-01-15T13:21:05.442Z,1736947207829.0,1736947265442.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,plug-edge1,28,2025-01-15T13:20:05.933Z,2025-01-15T13:21:05.736Z,1736947205933.0,1736947265736.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,plug-motion,27,2025-01-15T13:20:06.614Z,2025-01-15T13:21:06.459Z,1736947206614.0,1736947266459.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,plug-flame,30,2025-01-15T13:20:05.550Z,2025-01-15T13:21:05.947Z,1736947205550.0,1736947265947.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,plug-proximity,28,2025-01-15T13:20:05.950Z,2025-01-15T13:21:06.260Z,1736947205950.0,1736947266260.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,plug-vibration,28,2025-01-15T13:20:04.931Z,2025-01-15T13:21:05.444Z,1736947204931.0,1736947265444.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,plug-cameras-yi,2075,2025-01-15T13:20:05.541Z,2025-01-15T13:21:05.937Z,1736947205541.0,1736947265937.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,plug-cameras-geeni,2077,2025-01-15T13:20:06.276Z,2025-01-15T13:21:06.457Z,1736947206276.0,1736947266457.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,plug-cameras-dekco-blurams,2043,2025-01-15T13:20:05.345Z,2025-01-15T13:21:05.361Z,1736947205345.0,1736947265361.0
attack_recon_host-disc-tcp-ack-ping_whole-network,attack,recon,host-disc-tcp-ack-ping,plug-all-sensors,27,2025-01-15T13:20:07.034Z,2025-01-15T13:21:05.834Z,1736947207034.0,1736947265834.0
attack_recon_host-disc-tcp-ack-ping_yi-camera,attack,recon,host-disc-tcp-ack-ping,yi-camera,72850,2025-01-15T20:49:26.633Z,2025-01-15T20:50:28.322Z,1736974166633.0,1736974228322.0
attack_ddos_slowloris-port-1883_mqtt-broker,attack,ddos,slowloris-port-1883,mqtt-broker,72116,2025-01-27T14:52:22.656Z,2025-01-27T14:53:24.438Z,1737989542656.0,1737989604438.0
attack_recon_host-disc-tcp-ack-ping_geeni-camera,attack,recon,host-disc-tcp-ack-ping,geeni-camera,69579,2025-01-15T20:55:28.189Z,2025-01-15T20:56:29.903Z,1736974528189.0,1736974589903.0
attack_dos_http-flood-port-6668_geeni-camera,attack,dos,http-flood-port-6668,geeni-camera,65684,2025-01-17T17:43:49.197Z,2025-01-17T17:44:51.113Z,1737135829197.0,1737135891113.0
attack_web_command-injection_edge1,attack,web,command-injection,edge1,64155,2025-02-04T21:17:26.865Z,2025-02-04T21:34:03.465Z,1738703846865.0,1738704843465.0
attack_recon_os-scan_mqtt-broker,attack,recon,os-scan,mqtt-broker,63033,2025-01-15T14:55:01.273Z,2025-01-15T14:56:03.134Z,1736952901273.0,1736952963134.0
attack_recon_os-scan_edge1,attack,recon,os-scan,edge1,63023,2025-01-15T14:56:54.353Z,2025-01-15T14:57:56.244Z,1736953014353.0,1736953076244.0
attack_recon_os-scan_ap,attack,recon,os-scan,ap,63001,2025-01-15T15:01:01.978Z,2025-01-15T15:02:03.732Z,1736953261978.0,1736953323732.0
attack_recon_os-scan_wisenet-camera,attack,recon,os-scan,wisenet-camera,62457,2025-01-15T15:50:12.045Z,2025-01-15T15:51:13.785Z,1736956212045.0,1736956273785.0
attack_dos_mqtt-publish-flood_mqtt-broker,attack,dos,mqtt-publish-flood,mqtt-broker,58739,2025-01-26T18:39:57.079Z,2025-01-26T18:40:58.844Z,1737916797079.0,1737916858844.0
attack_recon_os-scan_dekco-camera,attack,recon,os-scan,dekco-camera,54098,2025-01-15T15:46:03.958Z,2025-01-15T15:47:05.599Z,1736955963958.0,1736956025599.0
attack_recon_os-scan_myq-camera,attack,recon,os-scan,myq-camera,53800,2025-01-15T15:47:34.347Z,2025-01-15T15:48:36.131Z,1736956054347.0,1736956116131.0
attack_recon_os-scan_blurams-camera,attack,recon,os-scan,blurams-camera,52656,2025-01-15T15:44:11.873Z,2025-01-15T15:45:13.801Z,1736955851873.0,1736955913801.0
attack_recon_vuln-scan_yi-camera,attack,recon,vuln-scan,yi-camera,51440,2025-01-15T19:13:41.274Z,2025-01-15T19:14:42.976Z,1736968421274.0,1736968482976.0
attack_recon_os-scan_geeni-camera,attack,recon,os-scan,geeni-camera,49497,2025-01-15T15:48:54.472Z,2025-01-15T15:49:56.288Z,1736956134472.0,1736956196288.0
attack_ddos_http-flood-port-1883_soil-sensor,attack,ddos,http-flood-port-1883,soil-sensor,46988,2025-01-24T12:56:23.519Z,2025-01-24T12:57:25.453Z,1737723383519.0,1737723445453.0
attack_recon_os-scan_yi-camera,attack,recon,os-scan,yi-camera,45226,2025-01-15T15:41:21.421Z,2025-01-15T15:42:23.262Z,1736955681421.0,1736955743262.0
attack_ddos_slowloris-port-8000_edge1,attack,ddos,slowloris-port-8000,edge1,40714,2025-01-27T14:59:16.050Z,2025-01-27T15:00:17.877Z,1737989956050.0,1737990017877.0
attack_recon_os-scan_plug-rfid,attack,recon,os-scan,plug-rfid,38771,2025-01-15T15:58:07.425Z,2025-01-15T15:59:09.297Z,1736956687425.0,1736956749297.0
attack_web_sql-injection_edge1,attack,web,sql-injection,edge1,33727,2025-01-28T20:13:40.170Z,2025-01-28T20:20:04.406Z,1738095220170.0,1738095604406.0
attack_bruteforce_dictionary-telnet_edge1,attack,bruteforce,dictionary-telnet,edge1,30346,2025-02-13T20:09:40.849Z,2025-02-13T20:14:42.592Z,1739477380849.0,1739477682592.0
attack_recon_port-scan_sound-sensor,attack,recon,port-scan,sound-sensor,29639,2025-01-15T14:04:26.153Z,2025-01-15T14:05:28.007Z,1736949866153.0,1736949928007.0
attack_recon_os-scan_plug-edge1,attack,recon,os-scan,plug-edge1,28836,2025-01-15T15:56:26.570Z,2025-01-15T15:57:28.321Z,1736956586570.0,1736956648321.0
attack_recon_port-scan_water-sensor,attack,recon,port-scan,water-sensor,25221,2025-01-15T13:53:41.984Z,2025-01-15T13:54:43.683Z,1736949221984.0,1736949283683.0
attack_recon_host-disc-tcp-syn-stealth_light-sensor,attack,recon,host-disc-tcp-syn-stealth,light-sensor,23523,2025-01-16T15:04:41.820Z,2025-01-16T15:05:43.655Z,1737039881820.0,1737039943655.0
attack_ddos_slowloris-port-554_wisenet-camera,attack,ddos,slowloris-port-554,wisenet-camera,23363,2025-01-27T15:09:36.813Z,2025-01-27T15:10:38.512Z,1737990576813.0,1737990638512.0
attack_recon_vuln-scan_edge1,attack,recon,vuln-scan,edge1,23162,2025-01-15T16:20:29.796Z,2025-01-15T16:21:31.553Z,1736958029796.0,1736958091553.0
attack_recon_host-disc-tcp-syn-ping_steam-sensor,attack,recon,host-disc-tcp-syn-ping,steam-sensor,22783,2025-01-15T19:47:16.619Z,2025-01-15T19:48:18.461Z,1736970436619.0,1736970498461.0
attack_recon_host-disc-arp-ping_light-sensor,attack,recon,host-disc-arp-ping,light-sensor,22440,2025-01-16T14:18:44.330Z,2025-01-16T14:19:46.304Z,1737037124330.0,1737037186304.0
attack_recon_vuln-scan_ultrasonic-sensor,attack,recon,vuln-scan,ultrasonic-sensor,22286,2025-01-15T16:45:38.136Z,2025-01-15T16:46:40.093Z,1736959538136.0,1736959600093.0
attack_recon_port-scan_gas-sensor,attack,recon,port-scan,gas-sensor,21929,2025-01-15T14:02:28.089Z,2025-01-15T14:03:29.856Z,1736949748089.0,1736949809856.0
attack_recon_host-disc-tcp-syn-stealth_ultrasonic-sensor,attack,recon,host-disc-tcp-syn-stealth,ultrasonic-sensor,21652,2025-01-16T15:03:17.693Z,2025-01-16T15:04:19.490Z,1737039797693.0,1737039859490.0
attack_bruteforce_dictionary-telnet_mqtt-broker,attack,bruteforce,dictionary-telnet,mqtt-broker,20911,2025-02-14T03:20:41.844Z,2025-02-14T03:25:43.809Z,1739503241844.0,1739503543809.0
attack_recon_host-disc-arp-ping_gas-sensor,attack,recon,host-disc-arp-ping,gas-sensor,20590,2025-01-16T14:09:23.155Z,2025-01-16T14:10:24.942Z,1737036563155.0,1737036624942.0
attack_ddos_http-flood-port-80_switch,attack,ddos,http-flood-port-80,switch,20172,2025-01-24T02:43:15.171Z,2025-01-24T02:44:17.030Z,1737686595171.0,1737686657030.0
attack_recon_os-scan_steam-sensor,attack,recon,os-scan,steam-sensor,20018,2025-01-15T15:15:43.685Z,2025-01-15T15:16:45.453Z,1736954143685.0,1736954205453.0
attack_bruteforce_dictionary-telnet_ap,attack,bruteforce,dictionary-telnet,ap,19768,2025-02-14T18:53:42.692Z,2025-02-14T18:58:44.360Z,1739559222692.0,1739559524360.0
attack_recon_vuln-scan_router,attack,recon,vuln-scan,router,19706,2025-01-15T16:17:07.242Z,2025-01-15T16:18:09.030Z,1736957827242.0,1736957889030.0
attack_mitm_arp-spoofing_router--geeni-camera,attack,mitm,arp-spoofing,router,9297,2025-02-13T15:27:48.013Z,2025-02-13T15:28:49.920Z,1739460468013.0,1739460529920.0
attack_mitm_arp-spoofing_router--geeni-camera,attack,mitm,arp-spoofing,geeni-camera,8193,2025-02-13T15:27:48.552Z,2025-02-13T15:28:49.934Z,1739460468552.0,1739460529934.0
attack_recon_host-disc-tcp-syn-stealth_gas-sensor,attack,recon,host-disc-tcp-syn-stealth,gas-sensor,19193,2025-01-16T14:58:21.459Z,2025-01-16T14:59:23.454Z,1737039501459.0,1737039563454.0
attack_recon_host-disc-tcp-syn-ping_gas-sensor,attack,recon,host-disc-tcp-syn-ping,gas-sensor,19076,2025-01-15T19:48:39.878Z,2025-01-15T19:49:41.667Z,1736970519878.0,1736970581667.0
attack_recon_host-disc-tcp-syn-ping_ultrasonic-sensor,attack,recon,host-disc-tcp-syn-ping,ultrasonic-sensor,19004,2025-01-15T19:52:48.188Z,2025-01-15T19:53:49.980Z,1736970768188.0,1736970829980.0
attack_recon_vuln-scan_accelerometer-sensor,attack,recon,vuln-scan,accelerometer-sensor,18541,2025-01-15T16:58:26.160Z,2025-01-15T16:59:28.069Z,1736960306160.0,1736960368069.0
attack_mitm_arp-spoofing_router--yi-camera,attack,mitm,arp-spoofing,router,8543,2025-02-13T15:18:18.928Z,2025-02-13T15:19:20.509Z,1739459898928.0,1739459960509.0
attack_mitm_arp-spoofing_router--yi-camera,attack,mitm,arp-spoofing,yi-camera,7636,2025-02-13T15:18:21.582Z,2025-02-13T15:19:20.514Z,1739459901582.0,1739459960514.0
attack_dos_http-flood-port-80_switch,attack,dos,http-flood-port-80,switch,18082,2025-01-17T17:32:31.272Z,2025-01-17T17:33:33.211Z,1737135151272.0,1737135213211.0
attack_recon_host-disc-tcp-ack-ping_water-sensor,attack,recon,host-disc-tcp-ack-ping,water-sensor,18064,2025-01-15T20:29:33.171Z,2025-01-15T20:30:35.071Z,1736972973171.0,1736973035071.0
attack_recon_host-disc-udp-ping_water-sensor,attack,recon,host-disc-udp-ping,water-sensor,17784,2025-01-15T21:23:49.750Z,2025-01-15T21:24:51.684Z,1736976229750.0,1736976291684.0
attack_recon_port-scan_ultrasonic-sensor,attack,recon,port-scan,ultrasonic-sensor,17664,2025-01-15T14:09:37.681Z,2025-01-15T14:10:39.583Z,1736950177681.0,1736950239583.0
attack_recon_host-disc-tcp-syn-stealth_steam-sensor,attack,recon,host-disc-tcp-syn-stealth,steam-sensor,17623,2025-01-16T14:56:56.979Z,2025-01-16T14:57:58.721Z,1737039416979.0,1737039478721.0
attack_recon_host-disc-tcp-syn-stealth_weather-sensor,attack,recon,host-disc-tcp-syn-stealth,weather-sensor,17461,2025-01-16T14:51:07.912Z,2025-01-16T14:52:09.625Z,1737039067912.0,1737039129625.0
attack_recon_host-disc-udp-ping_weather-sensor,attack,recon,host-disc-udp-ping,weather-sensor,17352,2025-01-15T21:21:58.364Z,2025-01-15T21:23:00.132Z,1736976118364.0,1736976180132.0
attack_recon_host-disc-udp-ping_light-sensor,attack,recon,host-disc-udp-ping,light-sensor,17323,2025-01-16T13:23:45.484Z,2025-01-16T13:24:47.332Z,1737033825484.0,1737033887332.0
attack_recon_host-disc-tcp-syn-ping_weather-sensor,attack,recon,host-disc-tcp-syn-ping,weather-sensor,17248,2025-01-15T19:42:57.666Z,2025-01-15T19:43:59.500Z,1736970177666.0,1736970239500.0
attack_recon_port-scan_accelerometer-sensor,attack,recon,port-scan,accelerometer-sensor,17243,2025-01-15T14:16:27.938Z,2025-01-15T14:17:29.819Z,1736950587938.0,1736950649819.0
attack_recon_port-scan_light-sensor,attack,recon,port-scan,light-sensor,17231,2025-01-15T14:13:50.597Z,2025-01-15T14:14:52.475Z,1736950430597.0,1736950492475.0
attack_recon_os-scan_ultrasonic-sensor,attack,recon,os-scan,ultrasonic-sensor,17184,2025-01-15T15:24:43.567Z,2025-01-15T15:25:45.285Z,1736954683567.0,1736954745285.0
attack_recon_host-disc-tcp-syn-ping_accelerometer-sensor,attack,recon,host-disc-tcp-syn-ping,accelerometer-sensor,17165,2025-01-15T19:56:52.482Z,2025-01-15T19:57:54.371Z,1736971012482.0,1736971074371.0
attack_recon_host-disc-tcp-syn-stealth_vibration-sensor,attack,recon,host-disc-tcp-syn-stealth,vibration-sensor,17136,2025-01-16T15:01:20.299Z,2025-01-16T15:02:22.245Z,1737039680299.0,1737039742245.0
attack_recon_host-disc-tcp-ack-ping_light-sensor,attack,recon,host-disc-tcp-ack-ping,light-sensor,16859,2025-01-15T20:39:19.952Z,2025-01-15T20:40:21.882Z,1736973559952.0,1736973621882.0
attack_web_backdoor-upload_edge1,attack,web,backdoor-upload,edge1,16606,2025-02-04T21:40:09.604Z,2025-02-04T21:43:39.104Z,1738705209604.0,1738705419104.0
attack_bruteforce_dictionary-ssh_edge1,attack,bruteforce,dictionary-ssh,edge1,16582,2025-02-13T20:15:51.341Z,2025-02-13T20:20:52.824Z,1739477751341.0,1739478052824.0
attack_recon_host-disc-arp-ping_water-sensor,attack,recon,host-disc-arp-ping,water-sensor,16351,2025-01-16T14:05:05.359Z,2025-01-16T14:06:07.011Z,1737036305359.0,1737036367011.0
attack_bruteforce_dictionary-ssh_mqtt-broker,attack,bruteforce,dictionary-ssh,mqtt-broker,16131,2025-02-14T03:26:29.141Z,2025-02-14T03:31:31.088Z,1739503589141.0,1739503891088.0
attack_recon_os-scan_plug-motion,attack,recon,os-scan,plug-motion,15986,2025-01-15T16:12:42.632Z,2025-01-15T16:13:44.449Z,1736957562632.0,1736957624449.0
attack_recon_port-scan_flame-sensor,attack,recon,port-scan,flame-sensor,15969,2025-01-15T14:31:51.057Z,2025-01-15T14:32:52.964Z,1736951511057.0,1736951572964.0
attack_recon_host-disc-arp-ping_steam-sensor,attack,recon,host-disc-arp-ping,steam-sensor,15903,2025-01-16T14:07:58.480Z,2025-01-16T14:09:00.128Z,1737036478480.0,1737036540128.0
attack_recon_host-disc-arp-ping_weather-sensor,attack,recon,host-disc-arp-ping,weather-sensor,15206,2025-01-16T14:03:45.637Z,2025-01-16T14:04:47.574Z,1737036225637.0,1737036287574.0
attack_recon_os-scan_router,attack,recon,os-scan,router,15139,2025-01-15T14:53:27.573Z,2025-01-15T14:54:29.370Z,1736952807573.0,1736952869370.0
attack_recon_host-disc-udp-ping_sound-sensor,attack,recon,host-disc-udp-ping,sound-sensor,15070,2025-01-15T21:29:39.800Z,2025-01-15T21:30:41.620Z,1736976579800.0,1736976641620.0
attack_dos_slowloris-port-1883_mqtt-broker,attack,dos,slowloris-port-1883,mqtt-broker,14940,2025-01-21T14:52:59.455Z,2025-01-21T14:54:01.208Z,1737471179455.0,1737471241208.0
attack_recon_host-disc-tcp-syn-stealth_rfid-sensor,attack,recon,host-disc-tcp-syn-stealth,rfid-sensor,14901,2025-01-16T15:10:53.497Z,2025-01-16T15:11:55.332Z,1737040253497.0,1737040315332.0
attack_mitm_arp-spoofing_router--blurams-camera,attack,mitm,arp-spoofing,router,7500,2025-02-13T15:19:47.556Z,2025-02-13T15:20:49.476Z,1739459987556.0,1739460049476.0
attack_mitm_arp-spoofing_router--blurams-camera,attack,mitm,arp-spoofing,blurams-camera,6004,2025-02-13T15:19:48.895Z,2025-02-13T15:20:49.489Z,1739459988895.0,1739460049489.0
attack_recon_os-scan_rfid-sensor,attack,recon,os-scan,rfid-sensor,14827,2025-01-15T15:37:19.566Z,2025-01-15T15:38:21.182Z,1736955439566.0,1736955501182.0
attack_recon_host-disc-tcp-syn-stealth_accelerometer-sensor,attack,recon,host-disc-tcp-syn-stealth,accelerometer-sensor,14754,2025-01-16T15:06:05.997Z,2025-01-16T15:07:07.896Z,1737039965997.0,1737040027896.0
attack_recon_os-scan_accelerometer-sensor,attack,recon,os-scan,accelerometer-sensor,14666,2025-01-15T15:29:24.199Z,2025-01-15T15:30:25.924Z,1736954964199.0,1736955025924.0
attack_recon_host-disc-tcp-syn-ping_sound-sensor,attack,recon,host-disc-tcp-syn-ping,sound-sensor,14584,2025-01-15T19:49:58.599Z,2025-01-15T19:51:00.507Z,1736970598599.0,1736970660507.0
attack_recon_host-disc-tcp-syn-stealth_flame-sensor,attack,recon,host-disc-tcp-syn-stealth,flame-sensor,14571,2025-01-16T15:12:20.955Z,2025-01-16T15:13:22.786Z,1737040340955.0,1737040402786.0
attack_recon_host-disc-tcp-syn-stealth_switch,attack,recon,host-disc-tcp-syn-stealth,switch,14529,2025-01-16T14:48:05.355Z,2025-01-16T14:49:07.137Z,1737038885355.0,1737038947137.0
attack_recon_host-disc-arp-ping_switch,attack,recon,host-disc-arp-ping,switch,14370,2025-01-16T14:00:04.212Z,2025-01-16T14:01:06.114Z,1737036004212.0,1737036066114.0
attack_dos_http-flood-port-554_wisenet-camera,attack,dos,http-flood-port-554,wisenet-camera,14204,2025-01-17T17:40:16.959Z,2025-01-17T17:41:18.851Z,1737135616959.0,1737135678851.0
attack_recon_host-disc-tcp-syn-ping_light-sensor,attack,recon,host-disc-tcp-syn-ping,light-sensor,14095,2025-01-15T19:54:51.472Z,2025-01-15T19:55:53.136Z,1736970891472.0,1736970953136.0
attack_recon_vuln-scan_rfid-sensor,attack,recon,vuln-scan,rfid-sensor,13851,2025-01-15T19:10:45.547Z,2025-01-15T19:11:47.476Z,1736968245547.0,1736968307476.0
attack_recon_host-disc-udp-ping_switch,attack,recon,host-disc-udp-ping,switch,13762,2025-01-15T21:19:04.713Z,2025-01-15T21:20:06.691Z,1736975944713.0,1736976006691.0
attack_recon_os-scan_weather-sensor,attack,recon,os-scan,weather-sensor,13673,2025-01-15T15:03:15.741Z,2025-01-15T15:04:17.446Z,1736953395741.0,1736953457446.0
attack_recon_vuln-scan_steam-sensor,attack,recon,vuln-scan,steam-sensor,13653,2025-01-15T16:37:28.814Z,2025-01-15T16:38:30.783Z,1736959048814.0,1736959110783.0
